ORIG_AMT,ORIG_TRM,NUM_BO,DTI,PROP_TYP,reperformance_flag,Loan.Age,FicoBkt,LAST_VAL,MLTV,Default_bin
112,360,2,20,SF,0,26,780,173.1943531,65,0
60,360,1,35,SF,0,23,780,149.2867133,40,0
94,360,1,35,CO,0,24,780,234.7600113,40,0
43,360,2,35,SF,0,23,740,58.44755384,75,0
191,360,2,25,SF,0,5,700,268.3354113,75,0
145,360,2,40,SF,0,29,620,295.0895733,50,0
153,360,1,35,SF,1,56,660,242.5831884,65,0
71,360,2,40,SF,0,8,700,100.8575583,70,0
125,360,2,50,SF,0,9,660,175.3555556,75,0
212,360,2,35,SF,0,13,780,263.6949447,80,0
74,360,1,35,SF,1,14,700,85.48779268,90,0
185,360,2,65,SF,0,11,620,253.2157569,75,0
40,360,1,45,CO,0,13,780,102.8074556,40,0
113,360,1,20,SF,1,39,780,166.7981207,70,0
242,360,2,40,SF,0,8,740,350.9083832,70,0
72,360,1,25,SF,0,27,780,117.6643455,60,0
233,360,1,30,SF,0,16,620,318.8515385,75,0
53,360,1,30,SF,0,6,780,75.91237844,70,0
35,360,2,30,SF,0,202,740,71.50007127,35,1
122,360,1,55,SF,0,26,740,142.4058383,85,0
140,360,2,15,CO,0,11,780,189.5228047,75,0
148,360,2,35,SF,0,8,780,174.9614981,85,0
56,180,1,35,SF,0,36,840,78.78971193,65,0
85,360,1,60,SF,0,27,780,136.6453035,65,0
120,360,2,20,SF,1,168,660,541.6875568,20,0
226,360,2,30,SF,0,29,780,343.1413365,65,0
50,360,2,20,SF,0,23,840,68.7017757,75,0
125,360,2,20,SF,0,27,740,384.5394844,35,0
71,180,2,60,SF,0,18,840,103.6381538,65,0
84,240,2,45,SF,1,24,620,103.4382787,80,0
93,360,1,25,CO,0,5,840,316.4587521,30,0
72,180,1,30,SF,1,23,660,104.5937311,65,0
100,360,2,50,SF,0,18,840,153.2888327,65,0
126,360,1,30,SF,0,41,740,182.3848885,70,0
160,360,2,25,SF,0,26,840,707.5526513,25,0
65,360,2,45,SF,0,22,700,95.37432832,70,0
183,360,2,35,SF,0,23,660,242.2095553,75,0
323,360,1,45,SF,1,33,740,527.8553279,60,0
76,360,2,25,SF,0,32,740,109.7897362,70,0
90,360,2,40,SF,0,15,740,101.0211135,90,0
251,360,2,55,SF,0,9,780,289.3071066,90,0
99,360,2,55,SF,1,22,700,119.2319887,85,0
133,360,1,45,SF,0,13,660,153.298188,90,0
202,360,2,30,SF,0,11,780,312.4551405,65,0
115,360,1,25,SF,0,7,700,172.8504762,70,0
72,360,1,25,SF,0,24,780,89.76018868,80,0
58,360,1,40,SF,0,48,780,117.0805168,50,0
195,360,2,20,SF,0,8,620,227.9622222,90,0
120,360,2,35,SF,0,2,620,160.0,75,0
95,180,2,55,SF,0,12,780,153.8983138,60,0
118,360,2,15,SF,0,41,660,222.2153982,55,0
200,180,2,35,SF,1,40,780,690.6787383,30,0
48,360,1,45,SF,1,21,700,70.06523077,70,0
192,360,2,20,SF,1,19,700,315.0027686,65,0
121,360,2,55,SF,0,13,660,139.4114509,90,0
165,360,2,50,SF,0,10,700,318.766955,55,0
130,360,1,30,SF,0,40,740,224.1310431,60,0
80,360,2,20,SF,1,21,740,94.64101369,85,0
204,360,2,50,SF,1,15,700,232.5573062,90,0
52,360,2,15,SF,0,21,780,81.32571429,65,0
90,360,2,45,SF,0,53,660,375.8446393,25,0
174,360,2,50,SF,0,22,780,201.807184,85,0
124,360,2,30,SF,0,4,700,188.5811043,70,0
99,360,2,40,SF,1,134,620,138.1924638,65,0
160,360,2,40,SF,0,5,780,209.117118,80,0
60,180,2,15,SF,0,19,840,194.5557208,30,0
126,360,1,35,CO,0,5,780,157.82,80,0
82,360,1,40,SF,0,24,780,107.2158467,75,0
252,360,2,45,SF,0,27,700,288.7293742,90,0
113,360,2,40,SF,0,48,700,179.4403072,60,0
115,360,1,30,SF,0,26,700,195.7197868,60,0
77,360,1,35,SF,0,23,660,118.728494,65,0
175,360,2,20,SF,0,24,780,304.1025641,60,0
233,360,1,40,SF,0,26,660,331.3159629,70,0
96,360,1,40,SF,0,8,620,175.1979291,55,0
60,360,1,50,SF,0,15,700,104.3696163,60,0
94,360,1,40,CO,0,26,840,137.7687108,70,0
97,360,1,55,SF,0,22,700,133.8868105,75,0
145,360,1,50,SF,0,16,740,164.0560524,90,0
132,180,1,50,CO,1,19,780,198.6985707,60,0
120,360,2,40,SF,0,29,740,246.5044479,30,0
39,360,1,50,SF,0,34,660,56.84131873,70,0
100,180,2,35,SF,0,24,700,168.8428338,55,0
56,360,2,35,SF,1,29,780,90.26101923,65,0
51,180,2,25,SF,1,15,740,76.16782103,65,0
142,360,1,35,SF,0,6,780,166.0032593,90,0
160,360,1,30,SF,0,17,840,206.0742081,80,0
180,360,2,65,SF,0,11,780,259.6409909,70,0
117,360,2,50,SF,0,25,740,154.8552895,75,0
117,180,2,30,SF,0,17,740,161.4945018,70,0
131,360,2,35,SF,0,6,780,145.7000682,90,0
180,360,1,50,SF,0,16,700,321.8997338,60,0
198,180,2,40,SF,0,172,780,670.6822964,5,0
145,360,2,40,SF,0,32,740,205.4413227,70,0
83,360,1,50,SF,0,203,660,128.5732434,45,1
59,180,2,60,SF,0,32,700,83.84094512,65,0
50,360,1,40,SF,0,19,840,99.77076541,50,0
101,360,2,50,SF,0,17,740,125.9605913,80,0
253,360,2,35,SF,0,12,740,380.5801159,70,0
79,180,2,35,SF,0,27,740,107.7246401,70,0
75,360,1,35,SF,1,33,660,239.1551739,35,0
100,360,1,60,SF,0,10,740,145.1710816,70,0
67,360,2,30,SF,0,12,700,90.7001994,75,0
54,360,1,15,SF,0,5,840,70.44686817,80,0
73,360,1,25,SF,1,26,700,98.98850742,75,0
71,360,1,40,SF,0,14,780,80.54297756,90,0
100,180,1,20,SF,0,23,840,494.5611449,5,0
57,360,1,25,SF,0,5,780,145.0165464,40,0
102,360,2,45,SF,0,12,780,142.9620376,75,0
125,180,2,25,CO,0,2,840,367.6470588,35,0
159,180,2,45,SF,0,13,700,217.6286776,75,0
44,180,1,25,SF,1,9,660,57.91436547,75,0
173,360,2,40,SF,0,17,700,208.625145,85,0
103,360,1,35,SF,0,23,700,125.2902564,85,0
208,360,1,30,SF,0,22,740,322.9550506,65,0
68,240,2,35,SF,0,23,700,77.39696484,85,0
200,360,1,15,SF,0,42,840,616.8191267,5,0
253,360,2,35,SF,0,20,700,440.8266735,60,0
70,180,2,40,CO,0,8,840,137.2683218,50,0
90,180,2,35,SF,0,33,780,112.2389123,65,0
54,180,1,40,SF,0,52,780,151.967531,25,0
150,180,2,50,SF,0,29,620,356.5586229,40,1
86,360,1,25,SF,0,27,700,104.8701601,80,0
111,360,2,25,SF,0,11,700,146.1882629,80,0
138,360,2,15,SF,0,18,740,190.6435756,75,0
158,360,2,40,CO,0,8,700,230.6772733,70,0
248,360,2,40,SF,0,23,700,383.5017819,65,0
208,360,2,55,SF,0,26,740,259.3965973,80,0
92,360,1,40,SF,0,12,780,120.9639747,80,0
190,360,2,20,SF,0,17,740,262.4802852,75,0
120,360,2,30,SF,0,16,840,187.7120669,65,0
106,360,1,25,CO,0,25,740,138.5960946,80,0
166,360,1,45,SF,0,24,700,216.1673881,80,0
85,360,2,40,SF,1,204,780,177.1094197,45,1
144,360,1,50,SF,0,47,740,200.6394264,70,0
82,360,1,30,SF,0,22,780,99.94837751,85,0
195,360,2,40,SF,0,34,780,418.099294,45,0
185,360,2,45,CO,0,18,780,381.4399444,50,0
25,360,1,60,CO,0,81,740,145.1848722,20,0
61,360,1,25,SF,0,106,840,220.9255792,25,0
98,360,1,25,SF,0,28,780,135.52523,75,0
252,180,2,40,SF,0,12,700,331.3261936,75,0
252,360,2,45,SF,1,22,740,314.1606604,80,0
80,180,1,30,SF,0,43,700,169.033924,45,0
86,360,2,20,CO,0,25,780,138.0854714,65,0
119,360,1,30,SF,0,27,620,166.7673591,75,0
166,360,1,50,CO,1,3,660,174.7368421,95,0
122,360,2,35,SF,0,12,620,159.4518024,80,0
156,360,2,40,SF,0,11,840,205.8011383,80,0
110,180,2,30,SF,0,18,740,178.3890663,60,0
130,360,2,35,SF,0,17,740,206.1837537,65,0
121,360,1,35,SF,0,20,740,172.3127396,70,0
146,360,1,50,SF,1,55,660,218.2801842,65,0
107,240,2,30,SF,0,23,740,151.5819475,70,0
190,360,2,25,SF,1,26,740,488.8545591,40,0
160,360,2,40,SF,1,20,660,221.7254138,75,0
184,180,2,40,SF,0,3,700,243.5287956,80,0
50,180,2,50,SF,0,40,780,127.2517681,5,0
220,360,2,40,SF,1,204,620,442.8464054,40,1
78,360,1,50,CO,0,6,660,95.10909033,85,0
244,360,2,30,SF,0,14,780,369.1426275,70,0
89,360,2,45,SF,0,28,700,153.0599174,60,0
264,360,2,35,SF,0,10,660,347.4861928,80,0
88,360,1,50,SF,0,27,780,126.4485756,70,0
68,360,2,35,SF,1,30,780,106.8856474,65,0
180,360,1,30,SF,0,27,740,278.3480675,65,0
53,360,1,30,SF,0,12,620,63.0420122,85,0
128,360,2,35,SF,0,8,660,168.4781541,80,0
251,360,1,25,SF,0,12,780,344.6988063,75,0
171,360,2,50,SF,0,12,780,234.0534834,75,0
253,360,2,25,SF,0,12,700,340.287087,75,0
225,360,2,45,SF,0,7,780,348.1031107,65,0
107,360,1,45,SF,0,49,700,198.3727931,55,1
230,360,2,35,SF,0,13,740,267.922365,90,0
56,360,2,30,SF,0,27,740,112.0054549,50,0
157,360,1,40,SF,0,26,780,322.509986,50,0
110,240,1,55,SF,0,15,700,179.7382319,60,0
222,360,2,35,SF,0,6,780,300.5290189,75,0
110,360,2,20,SF,0,24,700,161.2548807,70,0
216,360,1,35,SF,0,18,740,265.2432356,85,0
253,360,2,20,SF,0,6,660,610.4279382,45,0
71,360,1,30,SF,0,10,780,93.29324142,80,0
120,360,1,25,SF,0,10,780,158.2293761,80,0
78,360,2,40,SF,1,57,660,99.71847043,75,0
101,360,2,30,SF,0,19,740,136.9567021,75,0
90,360,1,20,SF,1,23,620,133.5315091,70,0
82,360,1,15,CO,0,15,780,109.9266785,75,0
75,360,1,45,SF,0,10,700,90.05143874,85,0
150,360,1,35,SF,0,6,740,207.9089349,75,0
82,360,2,35,SF,0,18,660,119.344008,70,0
100,360,2,25,SF,0,21,780,340.0007147,30,0
227,360,2,45,SF,0,6,700,298.7854764,80,0
154,360,1,35,CO,0,3,660,205.3333333,75,0
100,360,2,40,SF,0,25,740,180.5324192,55,0
170,360,2,50,SF,0,18,740,233.7928791,75,0
64,360,2,30,SF,0,35,660,90.30720639,70,0
121,360,1,45,SF,0,19,740,214.7118743,60,0
170,360,1,50,SF,0,19,700,336.9571253,50,0
120,180,1,25,SF,0,9,740,191.6595939,65,0
127,360,2,15,SF,1,45,700,312.4389576,40,0
121,360,1,45,SF,0,44,780,153.5397553,80,0
75,360,2,30,SF,0,35,840,308.6432512,5,0
90,360,2,35,SF,0,26,740,181.1562859,50,0
253,180,2,55,SF,0,13,780,379.4552048,65,0
223,360,2,45,SF,0,7,660,270.7785035,85,0
96,360,2,25,SF,0,12,780,127.406183,75,0
133,360,1,65,SF,0,11,780,174.5940516,75,0
253,360,2,35,SF,0,12,740,311.3715925,70,0
142,360,2,35,SF,0,34,700,175.4583781,80,0
143,360,1,40,SF,0,25,780,166.8233893,85,0
253,360,1,45,SF,1,17,700,418.6228772,65,0
88,360,2,25,SF,0,42,740,176.6404506,10,0
224,180,2,30,SF,0,11,660,294.5121721,75,0
65,360,1,20,SF,0,23,840,104.6470588,65,0
67,360,1,15,SF,0,23,840,90.85246572,75,0
154,360,1,40,SF,0,23,780,238.1422356,65,0
250,360,2,40,CO,1,4,660,270.6448518,95,0
54,360,2,50,CO,0,7,740,73.91162635,75,0
66,360,1,20,SF,0,31,780,81.92753843,80,0
84,180,2,30,SF,0,22,660,109.7290046,75,0
92,360,2,35,SF,0,6,740,128.9174463,75,0
70,360,2,30,SF,0,52,700,173.4627768,15,0
85,360,1,35,SF,0,100,780,129.2531465,55,0
87,360,2,40,SF,0,31,700,115.0873223,75,0
135,360,2,15,SF,0,13,620,197.0976703,70,0
92,360,2,35,CO,0,24,700,119.8036127,80,0
83,360,1,35,SF,0,6,700,93.74855543,90,0
103,360,2,35,SF,0,21,740,141.6509797,75,0
112,360,1,25,SF,1,13,700,134.9980253,85,0
117,360,2,40,SF,0,33,660,169.9596102,70,0
69,360,2,40,SF,0,23,780,101.4283824,70,0
155,360,2,40,SF,0,14,700,261.1122982,60,0
235,360,2,35,SF,0,20,660,306.0200976,80,0
116,360,2,30,SF,0,103,700,244.5746701,45,0
178,360,2,45,SF,0,8,840,292.9559263,65,0
138,360,1,40,SF,0,13,740,154.3503151,90,0
50,180,2,30,SF,1,18,660,59.50010601,80,0
96,360,1,30,SF,0,23,780,127.726564,75,0
166,360,2,30,SF,0,30,660,233.3163961,70,0
115,360,1,45,SF,0,29,780,183.3855318,65,0
253,360,2,35,SF,0,7,740,436.7312806,60,0
55,360,1,35,SF,1,46,740,92.96865819,60,0
86,180,2,35,SF,0,11,700,115.4092763,75,0
82,240,2,15,SF,0,52,780,286.2597107,30,0
120,360,1,55,SF,0,25,740,216.4614768,55,0
192,360,2,35,SF,0,24,780,257.3892961,75,0
100,180,2,25,SF,0,41,740,291.0850433,30,0
111,180,2,25,SF,0,11,780,216.1773121,25,0
152,360,1,30,SF,1,41,700,258.3845888,60,0
112,360,2,30,SF,0,8,700,137.0154028,85,0
110,360,1,65,SF,0,3,780,144.5388247,80,0
75,180,1,50,SF,0,13,740,146.6350142,50,0
92,360,1,45,SF,0,46,660,121.578759,75,0
49,360,1,30,CO,0,24,840,67.89370449,75,0
207,360,2,30,SF,0,10,700,281.8623826,75,0
145,360,1,50,CO,0,14,780,227.0631212,65,0
98,180,2,25,SF,0,27,780,226.3123483,40,0
64,360,1,30,SF,0,13,780,74.67392176,85,0
144,360,2,60,SF,1,17,700,202.5030708,75,0
89,360,1,30,SF,0,16,700,100.0912746,90,0
74,360,2,20,SF,0,28,740,88.19578146,85,0
82,360,2,25,SF,0,21,700,94.16037828,90,0
134,360,1,30,SF,0,27,740,188.7104547,70,0
133,360,2,35,SF,0,30,740,187.9388477,70,0
105,360,1,60,SF,1,30,660,166.28717,65,0
73,360,2,20,SF,0,128,740,118.0791292,55,0
89,360,1,30,SF,0,14,740,99.20474508,90,0
140,360,1,45,SF,0,27,780,241.4856728,60,0
218,360,1,45,SF,0,14,740,267.6991915,85,0
122,360,2,65,SF,0,2,780,160.8665323,80,0
100,360,1,20,CO,0,8,840,482.5517298,25,0
141,360,2,20,CO,0,22,780,192.9530769,75,0
138,360,2,25,SF,0,16,780,184.9985565,75,0
252,360,2,35,SF,0,25,740,432.9858828,60,0
149,180,1,25,SF,0,13,780,230.5409804,65,0
60,360,1,35,SF,0,12,780,195.0955699,35,0
210,180,2,50,SF,0,12,740,513.8325581,40,0
152,360,2,40,SF,0,10,740,194.5871491,80,0
135,360,1,30,SF,0,28,840,226.5334325,60,0
95,360,2,40,SF,1,41,620,128.2030998,75,0
214,360,1,65,SF,0,13,740,297.6315789,75,0
116,240,2,30,SF,0,11,740,159.8913946,75,0
99,360,1,40,SF,0,16,780,118.6157539,85,0
176,360,1,35,SF,0,31,660,283.677489,65,0
177,360,2,25,SF,0,6,660,207.4562931,90,0
95,360,2,30,SF,0,30,660,139.149997,70,0
138,360,2,45,SF,0,8,700,155.8710922,90,0
250,360,2,20,SF,0,14,740,992.7815271,25,0
116,360,2,45,SF,0,13,700,126.9683611,95,0
106,120,2,20,SF,0,6,840,139.7692822,75,0
110,360,1,50,SF,0,37,840,130.7077987,85,0
73,360,1,45,SF,0,32,700,85.55497458,85,0
114,360,2,25,SF,0,20,780,135.0020472,85,0
75,360,2,20,SF,0,17,620,130.6521928,60,0
123,360,2,40,SF,0,26,700,155.9666482,80,0
35,120,2,40,SF,0,82,700,140.2389257,10,0
120,360,2,35,SF,0,15,780,166.2224241,75,0
101,360,1,40,SF,0,4,780,133.1763915,80,0
100,180,2,35,SF,0,13,840,146.504165,70,0
136,360,2,25,CO,0,16,700,166.1056266,85,0
64,360,2,50,SF,1,13,700,84.00816198,80,0
86,180,2,30,SF,0,22,740,160.6489551,55,0
111,360,2,30,SF,0,14,740,149.8280313,75,0
111,360,1,45,SF,1,12,740,143.4696695,80,0
146,360,1,25,SF,1,85,740,288.876712,5,0
45,360,1,45,SF,0,27,840,93.70136391,50,0
225,360,2,40,CO,0,10,660,484.618065,50,0
248,360,2,30,SF,0,12,780,336.8138157,75,0
240,360,2,50,SF,0,35,740,379.9500605,65,0
57,180,2,60,SF,0,10,740,428.181317,15,0
242,360,2,30,SF,0,7,780,348.7789349,70,0
122,360,2,35,SF,0,15,740,242.2386926,50,0
204,360,2,50,SF,0,4,700,283.0165895,75,0
124,360,2,25,SF,0,9,780,197.496576,65,0
133,180,2,35,SF,0,6,740,184.5157177,75,0
73,360,1,50,SF,0,26,700,84.47459298,85,0
141,360,2,25,CO,1,14,840,182.2452559,65,0
79,360,1,40,SF,0,8,660,111.0347914,75,0
253,360,2,55,SF,0,23,700,440.8266735,60,0
240,360,2,40,SF,0,16,740,395.8728072,65,0
160,360,2,20,SF,0,23,780,291.9354574,55,0
35,360,1,40,SF,0,176,840,59.69292509,50,0
55,240,1,55,SF,0,20,700,63.13520769,85,0
61,240,1,40,SF,1,13,620,136.3147153,45,0
106,360,2,60,CO,1,66,660,175.284739,60,0
110,360,1,50,SF,0,30,700,155.5030219,70,0
100,360,1,35,SF,0,26,840,136.3603039,75,0
160,360,2,35,SF,0,20,740,180.5804917,90,0
130,360,2,65,SF,0,3,840,179.8915044,75,0
108,360,2,35,SF,1,34,620,186.3090737,60,0
253,360,1,50,SF,0,15,780,370.3924716,70,0
113,360,2,25,SF,0,29,840,140.9221899,80,0
125,360,2,25,SF,0,34,780,181.5807802,70,0
163,360,2,40,SF,0,27,780,255.9950659,65,0
104,360,2,50,SF,1,29,740,153.303803,70,0
165,360,1,20,SF,0,26,660,230.0261511,75,0
126,360,1,30,SF,1,17,700,143.8794744,90,0
52,180,1,35,SF,0,9,740,112.6306954,50,0
250,360,1,20,SF,0,38,780,680.3390878,40,0
83,360,2,20,SF,0,14,740,106.9009955,80,0
200,360,2,55,SF,0,23,840,613.4643943,35,0
124,360,2,15,SF,0,14,740,140.4449073,90,0
93,360,1,40,CO,0,16,740,133.1794188,70,0
240,180,2,40,SF,0,8,780,355.8564572,70,0
37,240,2,30,SF,1,50,780,79.04975068,45,0
80,360,2,25,SF,0,44,780,190.901527,30,0
96,360,1,50,CO,0,25,780,149.8468157,65,0
253,360,1,50,CO,0,5,780,410.2689943,65,0
76,360,2,35,CO,0,25,740,110.405377,70,0
78,360,2,55,SF,1,17,620,136.637122,60,0
110,360,2,50,SF,0,12,660,119.4110628,95,0
156,360,1,50,SF,0,22,740,211.5370844,75,0
140,360,2,50,SF,0,24,740,192.0587234,75,0
53,360,1,30,SF,0,6,780,89.8599145,60,0
253,360,2,30,CO,0,3,780,415.9214583,65,0
84,360,2,45,SF,0,28,620,131.3357557,65,0
127,180,2,45,SF,0,27,840,305.8826097,40,0
64,360,2,60,SF,0,16,660,91.75114376,70,0
129,360,2,30,SF,0,25,660,166.5584896,80,0
40,240,2,30,SF,0,20,840,54.24027804,75,0
80,360,1,40,CO,0,12,780,134.9142697,60,0
132,360,2,20,SF,0,20,780,150.6088278,90,0
252,360,2,35,SF,1,49,660,387.7196053,65,0
130,240,1,55,SF,0,12,700,169.7446673,80,0
116,360,1,50,SF,0,10,840,158.7731233,75,0
238,360,2,50,SF,0,2,740,440.2480282,55,0
231,360,1,45,SF,1,9,620,320.4746676,75,0
130,360,2,40,SF,0,15,660,194.393698,70,0
60,360,2,35,SF,0,19,620,89.60920121,70,0
193,360,2,30,SF,0,12,660,222.4552653,90,0
67,180,1,20,SF,0,4,740,97.98642643,70,0
54,360,1,45,CO,0,24,780,77.41502755,70,0
204,360,2,40,SF,0,50,740,329.4626155,60,0
35,180,2,15,SF,0,27,740,80.86910623,40,0
212,360,1,15,SF,0,11,660,281.5774769,75,0
193,360,2,30,SF,0,5,780,503.1726238,40,0
140,180,2,35,SF,0,44,840,247.6692721,15,0
123,360,2,55,SF,0,9,660,136.4818056,90,0
179,360,2,25,SF,0,21,840,477.8128416,40,0
240,360,2,35,SF,0,11,740,356.5568071,70,0
140,360,1,35,SF,0,2,740,155.4534221,95,0
92,360,2,15,SF,0,36,780,154.3783392,60,0
71,360,2,50,SF,1,13,620,192.1968231,40,0
240,360,1,65,SF,0,10,740,341.2946671,70,0
134,360,2,35,CO,0,22,780,164.5490443,80,0
166,360,2,40,SF,0,22,700,211.484646,80,0
102,360,2,35,SF,1,75,740,190.1106958,50,0
90,360,1,35,CO,0,24,740,104.3830262,85,0
77,360,2,25,SF,1,40,740,113.0074494,70,0
200,360,2,55,CO,0,24,740,727.7073661,30,0
157,180,2,30,SF,0,12,740,174.417159,85,0
37,360,1,35,SF,0,15,700,51.89260908,75,0
143,360,1,50,CO,0,14,740,164.8243675,90,0
200,360,2,50,SF,0,9,700,230.523591,90,0
66,360,1,30,SF,0,13,660,107.8643967,65,0
159,360,1,35,SF,0,16,840,245.8741263,65,0
80,360,2,45,SF,0,19,660,154.6378153,55,0
126,360,2,45,SF,0,21,740,189.6668175,70,0
232,360,2,30,SF,0,10,660,470.4388838,50,0
215,360,2,20,SF,0,16,780,360.0303704,60,0
64,360,1,50,SF,0,19,740,102.761281,65,0
171,360,2,30,SF,0,20,740,234.5860122,75,0
110,360,2,15,SF,0,46,780,365.5384643,30,0
182,360,2,45,SF,0,21,780,271.0293569,65,0
107,360,2,35,SF,0,21,660,147.0218,75,0
84,360,2,30,SF,0,55,660,175.7321331,50,0
88,360,2,25,SF,1,50,660,120.3974035,75,0
184,360,2,40,SF,0,7,780,224.9060782,85,0
57,240,2,35,SF,0,16,780,127.3507064,45,0
100,180,2,35,SF,0,23,740,170.989464,55,0
160,360,1,30,SF,0,14,620,186.3057083,90,0
50,180,2,40,SF,0,33,700,191.7743344,5,0
152,360,2,35,SF,0,3,740,168.7780011,95,0
76,360,1,40,SF,1,52,620,123.2325136,60,0
44,180,1,40,CO,0,26,740,55.77503739,75,0
53,360,1,50,SF,0,4,780,58.26413739,95,0
156,360,2,40,SF,0,16,780,241.2349919,65,0
83,360,2,20,SF,0,6,740,103.1232814,85,0
140,360,1,40,SF,0,35,660,202.3160568,70,0
63,360,1,30,SF,0,12,740,82.7813269,80,0
107,300,2,40,SF,1,14,780,169.1658263,65,0
65,360,2,50,SF,0,2,840,110.1694915,60,0
199,360,2,45,SF,0,13,780,266.9151266,75,0
157,360,2,45,SF,0,18,780,230.1030595,70,0
54,180,1,20,SF,0,61,840,111.8125525,40,0
64,360,1,45,SF,0,203,740,127.519557,20,1
100,360,1,50,SF,0,31,780,167.460147,60,0
132,360,1,60,SF,0,30,780,196.6251578,65,0
121,360,2,40,SF,0,24,740,157.567795,80,0
37,360,1,45,SF,0,27,740,45.46916837,80,0
70,180,2,20,SF,0,3,740,167.5208919,45,0
112,360,2,20,SF,1,19,740,153.9505361,75,0
208,360,2,35,SF,0,20,780,322.9550506,65,0
144,360,2,40,SF,0,23,660,198.7415696,75,0
169,360,2,40,SF,0,13,780,222.9512331,80,0
143,360,1,30,SF,0,12,660,190.6644032,75,0
85,360,2,20,SF,0,50,700,148.4533721,55,0
238,360,2,35,SF,0,8,620,274.3230732,90,0
173,360,2,55,SF,0,12,840,455.9102591,40,0
43,180,2,15,CO,1,47,780,66.8711389,55,0
105,360,1,45,SF,0,7,700,125.4837592,85,0
84,360,1,40,CO,0,11,660,110.8159975,75,0
145,360,2,30,SF,0,28,740,192.0085417,75,0
149,360,2,45,SF,0,13,780,195.9031859,75,0
120,360,1,50,SF,0,32,740,197.3157668,60,0
157,360,1,25,SF,1,29,660,227.6590025,70,0
82,360,1,15,SF,0,13,740,99.74564103,85,0
97,360,1,25,CO,0,3,700,107.7777778,90,0
230,180,2,35,SF,1,25,700,490.5751382,45,0
182,360,2,40,SF,0,8,840,250.8640847,75,0
175,360,2,30,SF,0,20,700,247.9304804,70,0
85,360,2,20,SF,0,27,740,160.7122943,55,0
183,180,2,40,SF,0,8,840,213.8402601,90,0
236,360,2,25,SF,0,6,780,266.4092221,90,0
213,360,1,25,SF,0,21,780,264.4348364,80,0
90,180,2,35,CO,0,41,660,219.9741028,40,0
78,180,2,20,SF,1,33,660,113.826533,65,0
69,360,1,65,SF,0,30,840,80.3543791,85,0
90,360,1,40,CO,0,20,780,124.213481,75,0
188,360,2,55,SF,0,18,660,232.8918267,80,0
77,360,1,35,SF,0,24,740,142.7528065,55,0
252,360,1,40,SF,0,14,700,392.813576,65,0
143,360,2,35,SF,0,3,740,190.3661995,80,0
165,360,2,55,SF,1,16,740,287.4956566,60,0
216,360,1,40,SF,1,43,740,406.7671696,55,0
52,360,2,45,SF,0,39,780,525.610541,10,0
126,360,1,45,SF,0,44,660,172.3198246,75,0
137,180,2,25,CO,0,11,700,236.4908515,60,0
80,360,1,25,SF,1,16,660,114.3066789,70,0
56,360,2,50,SF,0,60,740,143.8063118,40,0
70,360,2,25,SF,0,13,660,108.2108848,65,0
36,360,1,45,SF,0,45,740,43.5502381,85,0
190,360,2,45,SF,0,16,700,356.1355746,55,0
222,360,2,15,SF,0,24,780,597.0364347,40,0
131,360,1,40,SF,0,28,620,191.1121594,70,0
206,360,2,40,SF,0,3,700,230.2252079,90,0
84,360,1,50,SF,0,21,740,113.9045839,75,0
160,360,1,45,SF,0,27,740,221.6534543,75,0
121,360,2,35,SF,0,23,740,138.9439728,90,0
138,360,2,40,SF,0,17,700,176.3878148,80,0
122,360,2,40,SF,0,203,660,173.8348463,50,1
216,360,2,40,SF,0,12,780,297.7288038,75,0
87,360,1,35,SF,0,6,740,123.6426847,75,0
224,360,2,20,SF,0,4,780,290.3445094,80,0
252,180,1,50,SF,0,3,660,379.1954984,70,0
92,180,1,55,CO,0,7,700,246.9221726,35,0
169,360,2,30,SF,0,21,780,240.8751336,70,0
183,360,2,40,SF,0,15,740,239.2922226,80,0
196,360,1,35,SF,0,35,840,283.1419514,70,0
144,360,2,15,SF,0,45,840,221.5540602,65,0
166,360,2,60,SF,0,22,700,228.0898953,75,0
70,360,2,35,CO,1,42,660,140.8999821,50,0
93,360,2,45,SF,0,17,620,139.0195128,70,0
144,360,2,25,SF,0,23,700,210.9659975,70,0
67,360,2,15,SF,0,49,700,176.1230783,40,0
184,360,2,50,SF,0,9,740,203.9472392,90,0
222,360,2,30,SF,0,5,780,292.2042985,80,0
100,360,2,45,SF,0,16,780,170.0003574,60,0
88,360,2,40,SF,0,36,660,127.1249577,70,0
72,360,2,40,SF,0,59,780,92.04781886,75,0
72,360,1,15,SF,0,17,780,97.63250047,75,0
172,360,2,35,SF,0,11,840,323.1552381,55,0
100,360,1,45,SF,0,49,660,172.6106263,55,0
100,360,2,20,SF,0,5,780,187.6101316,55,0
63,360,1,50,SF,0,28,780,151.0222884,45,0
147,360,1,25,SF,0,22,780,272.5280851,5,1
40,360,2,30,SF,0,15,660,50.70457945,80,0
90,360,1,45,SF,0,21,620,117.3459464,80,0
158,360,1,45,CO,0,31,700,194.1656379,80,0
252,360,2,50,SF,0,16,740,388.7762051,65,0
78,360,2,40,SF,1,27,740,112.1735144,70,0
67,360,1,50,SF,0,20,700,104.7839767,65,0
253,360,1,45,SF,0,16,780,539.632652,50,0
224,360,2,25,SF,0,12,780,306.596376,75,0
68,240,1,40,SF,0,30,740,118.6361722,55,0
120,360,1,25,SF,0,24,840,170.0277151,70,0
176,360,2,40,SF,0,22,700,229.1895199,80,0
